OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
1035,Place,des,Royaux,0628-001,0.019526753462312547,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1036,,,Boulevard Robert-Bourassa,,0.23789820772531445,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc linéaire
1037,Square,,Victoria,0266-000,0.08490442449829577,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1038,Boulevard,,Ville-Marie,0799-000,1.9181409200375394,Institutionnel,Autre,Gouvernement du Québec,Espace voirie,Bande gazonnée
1039,,,Berthier,0584-000,0.12654043620372285,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1040,,,de la Gauchetière / Peel,1641-007,0.04600943280422878,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
1041,Parc,,Toussaint-Louverture,0043-000,1.0922711453508298,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1042,,,Université Mcgill (Général),1806-200,7.7765087483492,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1043,,,Eugène-Lapierre,0325-000,0.28478000922249175,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1044,Parc,,Alphonse-Desjardins,2716-000,0.052578362138915764,Privé,Autre,Privé,Parc d'arrondissement,Parc de voisinage
1045,Parc,des,Rapides,1215-000,0.04283915225474958,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1046,Parc,,Jean-Brillant,2706-000,0.9073469399194597,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1047,Parc,,William-Barrett,2709-000,0.10188302520519427,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1048,Parc,,Chestnut,2658-000,0.22688270034524918,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1049,Parc,,Saint-Barnabas,2695-000,0.40353087687384365,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1050,Parc,de l',Anse-aux-Chênes,2718-000,0.14285842888804096,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1051,,,,,0.07788984744936558,,,,En cours de validation,
1052,Parc,des,Rapides,1215-000,0.004411869180019824,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1053,,,Grand parc de l'Ouest,9512-000,0.7102563885167087,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,
1054,Terrasse,,Sacré-Coeur,2375-000,0.15174022884573582,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Bande riveraine
1055,Îlot central,,Côte-des-Neiges-Selkirk-Saint-Mathieu,1641-993,0.010052872699757055,Ville de Montréal,Ville-Marie,Arrondissement,Espace voirie,Îlot de voirie
1056,Parc,,Jean-Charbonneau,0579-000,0.022971900238069096,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1057,Parc,,Sainte-Marie,0384-000,0.39132938180002125,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1058,Parc,,Judith-Jasmin,0575-000,0.045719260989473154,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1059,,,Académie LaurenHill,,3.5958518760538887,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1060,Parc,,Harris,2806-000,0.5157428318442214,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1061,,,,,0.06649408944992297,,,,En cours de validation,
1062,,,,,0.09670681825544067,,,,En cours de validation,
1063,,,,,0.06821193241135527,,,,En cours de validation,
1064,,,,,0.09598557907637867,,,,En cours de validation,
1065,,,,,0.09202920116902331,,,,En cours de validation,
1066,,,,,0.0843945887990735,,,,En cours de validation,
1067,,,,,0.034401157099643954,,,,En cours de validation,
1068,Parc,,Damase-Richer,2721-000,0.3002519035118019,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1069,Parc,,Cooney,2896-000,0.5899468834286956,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
1070,Parc,des,Rapides,1215-000,0.003989124369758176,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1071,,,Cégep Vanier,,19.47927321991423,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
1072,,,P.A.Q. Ontario No 24,0595-000,0.04507512882428157,Ville de Montréal,Ville-Marie,Arrondissement,Autre espace vert,Espace vacant
1073,,,P.A.Q. Ontario No 26,0598-000,0.020932405579648435,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1074,Parc,,Thérèse-Casgrain,0242-000,0.5484810919407187,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1075,Parc,du,Bassin-Bonsecours,1806-119,5.135911880588314,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1076,Parc,,Médéric-Martin,0252-000,1.4283252698423226,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1077,,,École Vanguard Québec,,2.910994618560285,Institutionnel,Autre,Privé,Parc d'arrondissement,Parc école
1078,Parc,,Anderson,2652-000,0.6591055600231559,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
1079,Parc,,Greendale,2674-000,0.9867126739155793,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
1080,Parc,,Beaudet,2792-000,1.408485021540124,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1081,,,,,0.0745545239509749,,,,En cours de validation,
1082,,,,,0.2112155416339107,,,,En cours de validation,
1083,,,,,0.08432936549500682,,,,En cours de validation,
1084,,,,,0.07480501351962253,,,,En cours de validation,
1085,,,Kingsdale Academy,,2.4668888273959775,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
1086,,,Robert,2874-000,0.7079045772033065,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
1087,Tennis,des,Érables,2377-000,0.11647521660406074,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Autre espace vert,Espace sportif
1088,Aire de repos,,Dutour,2379-001,0.03333185584334748,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Îlot de verdure
1089,Parc,,Closse,2378-000,0.1403834985208656,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
1090,Parc,,Labrosse,2679-000,0.14504392165993535,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1091,,,Centre Culturel de Pierrefonds,2730-005,1.1984839606446391,Ville de Montréal,Autre,Local,Autre espace vert,Espace institutionnel
1092,Parc,d',À-Ma-Baie,2660-000,2.301647241910683,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
1093,Parc,,Cloverdale,2659-000,1.0104932498702206,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1094,Parc,,Cloverdale,2659-000,0.8390831561431973,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1095,,,,,0.045889107818033445,,,,En cours de validation,
1096,,,,,0.3193239593939313,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Bande riveraine
1097,Golf,,Saint-Raphaël,,21.94631098167241,Privé,Autre,Privé,Autre espace vert,Golf
1098,Place,,Rodolphe-Rousseau,,0.23982814546653544,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Place publique
1099,Parc,,Saint-Pierre,2363-000,0.04588696677356394,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
1100,Parc,du,Bien-Être-De-La-Jeunesse,0829-002,0.1419738332245396,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1101,Place,,Paul-Émile-Petit,2871-012,0.1571948580556423,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Place publique
1102,Parc,,Bourbonnière,2795-000,1.5552588452452192,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1103,Golf,,Saint-Raphaël,,118.76600598838691,Privé,Autre,Privé,Autre espace vert,Golf
1104,Parc,,Honoré-Primeau,0988-000,0.8985185490513148,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
1105,,,Neuville-Sur-Vanne,0702-000,0.6021915726573085,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
1106,Parc,,Marie-Cardinal,0966-000,0.4856418326498595,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1107,Parc,de,Deauville,2722-000,2.528225481602901,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
1108,Parc,de,Deauville,2722-000,0.023954288274224054,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de quartier
1109,,,Sainte-Croix,2734-000,0.24950077179709007,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1110,Parc,du,Belvédère,2667-000,0.6965952021227152,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
1111,Parc,,Jacynthe-Fyfe,2708-000,0.16175178659243733,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1112,Parc,,Léo-Marceau,2681-000,0.20666112138105283,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1113,Parc,,Léo-Marceau,2681-000,0.4724351390368472,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Îlot de verdure
1114,Parc,,Giuseppe-Garibaldi,2854-000,7.744177120354676,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de quartier
1115,Place,,Léo-Ouellet,2871-010,0.13630976906466805,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Place publique
1116,Parc,,Jean-Narrache,0567-000,0.03437980497621694,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1117,Parc-nature,de la,Pointe-aux-Prairies,9562-000,2.8974530917665704,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
1118,Square,,Victoria,0266-000,0.18706924324904814,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1119,,,De Ségur,2869-000,0.2711749828970316,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
1120,Îlot,,Fancamp / De Bernières,2860-016,0.018597806392143333,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
1121,Îlot,,Boischatel,2860-005,0.042992236248700307,Ville de Montréal,Saint-Léonard,Arrondissement,Espace voirie,Îlot de voirie
1122,Parc,,Gohier,2802-000,2.504111611199102,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1123,Parc,,Desmarest,2366-000,0.9056454647246425,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de quartier
1124,Parc,,Bélanger,2794-000,0.14226657591708033,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1125,Parc,,Bélanger,2794-000,0.3477377901149933,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1126,,,,,0.044573374393762986,,,,En cours de validation,
1127,Collège,,Saint-Jean-Vianney,,11.911066506105243,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
1128,Parc,,Dalbé-Viau,2430-002,4.744509455614656,Commission scolaire,Lachine,Arrondissement,Parc d'arrondissement,Parc école
1129,,,Crémazie / Saint-Michel,0410-008,0.08955233864775648,Ville de Montréal,Villeray-Saint-Michel-Parc-Extension,Arrondissement,Espace voirie,Îlot de voirie
1130,Parc,du,Bois-Franc,3814-000,3.2992194098109664,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1131,Parc,,Houde,2808-000,1.0590462922970578,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1132,Parc,,Sainte-Marthe,0965-000,3.256213544914557,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1133,Parc,,Noël,2813-000,3.574489717373869,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1134,Square,,Boréal,3792-000,0.19092978805106195,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1135,Parc,,Saint-Malo,2358-000,0.3149481411113391,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de voisinage
1136,,,Armand-Chaput / 6e Rue,1137-000,0.4431021147341088,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Autre espace vert,Espace vert
1137,Square,,Phillips,0269-000,0.1884894788473223,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1138,,,,,0.04140877867294908,Ville de Montréal,Verdun,Arrondissement,En cours de validation,
1139,Place,,Jacques-Cartier,0394-000,0.09697297474957156,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1140,Parc,des,Rapides,1215-000,0.05773062325297743,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1141,Parc,des,Rapides,1215-000,28.604172105969564,Ville de Montréal,LaSalle,Municipale,Grand parc,Parc urbain
1142,,,Victoria / Cn,1043-000,0.7512832722481478,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
1143,Place,,Eugène-Hamel,2837-000,0.2890109299480962,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Îlot de verdure
1144,Parc,,Poirier,2817-000,0.7613686903180115,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1145,,,Robert-Choquette 1,3806-000,0.31581879281071273,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc linéaire
1146,Parc,,Goulet,2804-000,0.10971156124031743,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1147,Parc,,Lawrence,2457-000,0.4938377894083364,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
1148,Parc,,Jeannotte,2454-000,0.8801493727681972,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
1149,Parc-nature,du,Ruisseau-De Montigny,9570-000,0.4255069142498763,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
1150,Promenade,de l',Aqueduc,0851-000,14.731479120487467,Ville de Montréal,Verdun,Arrondissement,Autre espace vert,Espace vert
1151,Parc,,Gariépy,2801-000,0.38603684002051514,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1152,Parc,,Docteur-Bernard-Paquet,2800-000,1.1911371357652398,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1153,Parc,,Gouin ( Haynes ),0962-003,4.079127582957421,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
1154,,,Marien / 5e Rue,0992-000,0.900206228351744,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1155,Parc,des,Bouleaux,0689-000,0.7048267017415418,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1156,Parc,,Raymond-Vidal,2832-000,0.32456945501506085,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1157,Parc-école,du,Chanoine-Joseph-Théorêt,2924-000,0.037693450582541116,Commission scolaire,Verdun,Arrondissement,Parc d'arrondissement,Parc école
1158,Place,des,Jardins-des-Vosges,2936-000,0.034652611444320275,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Square
1159,Parc,,Roger-Séguin,2934-000,0.18538400853732542,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
1160,,,Institut Universitaire en Santé Mentale Douglas,1820-001,59.522932871701876,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1161,Parc,du,Premier-Chemin-De-Fer,0519-000,0.6499855073931688,Ville de Montréal,Le Sud-Ouest,Arrondissement,Parc d'arrondissement,Îlot de verdure
1162,Parc,,Philippe-Laheurte,2826-000,13.624353156659087,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1163,Parc,,Raymond-Lagacé,3816-000,0.11340347650130646,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1164,Place,,Jacques-Cartier,0394-000,0.039798117449390304,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1165,Golf,de l',île de Montréal,9562-060,77.15227470107477,Privé,Autre,Privé,Autre espace vert,Golf
1166,,,Chopin,2868-000,0.288412990985475,Ville de Montréal,Saint-Léonard,Arrondissement,Parc d'arrondissement,Parc de voisinage
1167,,,Robert-Choquette 2,3808-000,0.6232421300888453,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc linéaire
1168,Parc,,Chamberland,2797-000,1.14890124760126,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1169,Square,,Lamartine,2822-000,0.26369925755205154,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1170,Parc,,Eugène-Dostie,2348-000,24.84586528885738,Ville de Montréal,L'Île-Bizard-Sainte-Geneviève,Arrondissement,Parc d'arrondissement,Parc de quartier
1171,Square,,Gauguin,2820-000,0.28553996980040813,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1172,Parc,,Marlborough,2811-000,2.7188783798526575,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1173,,,,,0.22816915286198036,Ville de Montréal,Verdun,Arrondissement,En cours de validation,
1174,,,,,0.13640753534478187,Ville de Montréal,Verdun,Arrondissement,En cours de validation,
1175,,de,Maisonneuve De / Cartier,0037-000,0.3767364128090524,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1176,Parc,de la,Reine-Élisabeth,2913-000,3.4772621190968955,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
1177,Parc,,Philippe-Zotique-Millette,2933-000,0.040118106734752364,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Place publique
1178,Square,des,Harfangs,3793-000,0.14396743265414694,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1179,Woonerf,,Saint-Pierre,,0.5124712899302396,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Rue partagée
1180,Parc,,Hartenstein,2807-000,2.863098410305759,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1181,Parc,,Cousineau,2798-000,3.0447187692782847,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1182,Parc,,Labelle,2908-000,0.24068474527542166,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de voisinage
1183,Parc,,Arthur-Therrien,2893-000,16.928338323739975,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Parc de quartier
1184,Parc,,Petit,2816-000,0.8008929410423392,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1185,,,,,0.8654372146706668,,,,En cours de validation,
1186,Parc,de l',Ancienne-Cour-de-Triage,,1.8235682483398732,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Promenade urbaine
1187,Promenade,de l',Aqueduc,0851-000,3.9854728876350602,Ville de Montréal,Verdun,Arrondissement,Autre espace vert,Espace vert
1188,Parc,,Roger-Rousseau,2012-000,4.653663923315453,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1189,Square,,Céline-Marier,3807-000,0.17704113585171932,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1190,Parc,,Urgel-Eugène-Archambault,2828-000,0.7681656182853785,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Îlot de verdure
1191,,,,,0.04167612480036931,,,,En cours de validation,
1192,,,,,0.04934957759409515,,,,En cours de validation,
1193,,,,,0.029109080199888646,,,,En cours de validation,
1194,,,,,0.03459916480043662,,,,En cours de validation,
1195,,,,,0.03762318059900322,,,,En cours de validation,
1196,Esplanade,de la,Pointe-Nord,2944-000,0.4296832250839773,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Place publique
1197,Parc,,Aimé-Caron,2796-000,1.9709946830197573,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1198,Place,de l',Horloge,,0.05639002454302578,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
1199,Parc,du,Père-Marquette,2484-000,0.15925141567489545,Ville de Montréal,LaSalle,Arrondissement,Parc d'arrondissement,Parc de voisinage
1200,,,,,2.123894446187119,Ville de Montréal,Verdun,Arrondissement,Parc d'arrondissement,Bande riveraine
1201,Golf,,Île des Soeurs,,26.485625589819847,Privé,Autre,Privé,Autre espace vert,Golf
1202,,,Atwater,0375-000,0.0782619130213435,Ville de Montréal,Le Sud-Ouest,Arrondissement,Autre espace vert,Espace vert
1203,Square,,Jean-Rostand,2821-000,0.2623659726505573,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1204,Parc,,Tassé,2830-000,0.3076787974427226,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1205,Parc,,Gold,2803-000,1.1252538510382417,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1206,Square,de l',Himalaya,3794-000,0.0285018423248385,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1207,Parc,,Jacques-Parizeau,2602-000,0.29676092911618285,Ville de Montréal,Outremont,Arrondissement,Parc d'arrondissement,Parc de voisinage
1208,Place,de,Canadair,2833-000,0.2932914652758436,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Place publique
1209,Place,de,Canadair,2833-000,0.42000417004756857,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Place publique
1210,Parc,,Alexis-Nihon,2790-000,3.237812468166921,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1211,Woonerf,,Saint-Pierre,,0.024967630964627466,Ville de Montréal,Le Sud-Ouest,Arrondissement,Espace voirie,Rue partagée
1212,Square,du,Petit-Prince,2825-000,0.31798377497874153,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Square
1213,,,Collège Mont Saint-Louis,,1.5890906948331687,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
1214,Parc,,Robert-Mitchell,2838-000,0.6043167494625172,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1215,Parc,,Grou,2834-000,0.0911617021977834,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de voisinage
1216,Parc,,Roman-Zytynsky,2836-000,0.8348740016371916,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1217,Place,de la,Grande-Paix,0415-000,0.07517908734866566,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1218,Parc,,Ronald-Moreau,2827-000,0.33909160288835605,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1219,Parc,,Saint-Laurent,2818-000,6.8993409113885855,Ville de Montréal,Saint-Laurent,Arrondissement,Parc d'arrondissement,Parc de quartier
1220,Parc,,Harry-Ross,2411-000,0.04684640230463323,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
1221,Parc,,Thomas-Valin,0732-000,0.2726560415213239,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1222,,,Champ-de-Mars,0837-000,1.9039534559408942,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1223,Parc,,Saint-Joseph,0976-000,3.6854730375574722,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
1224,,,Sainte-Rose / Dalcourt,0779-000,0.022713402373782728,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1225,Parc,,Saint-Jacques,0566-000,0.18042795982082935,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1226,Parc,,François-Dollier-de Casson,1182-000,0.14496129398709368,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1227,Parc,des,Vétérans,0036-000,1.170636372493198,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de quartier
1228,Place,,Marguerite-Bourgeoys,0822-000,0.2006135393899189,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Place publique
1229,,,"Gouin, Entre 71e Et 86e Avenues",1224-000,0.9317731447382042,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Bande riveraine
1230,Parc,,Lucie-Bruneau,2010-000,8.190972825200122,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Parc de quartier
1231,Place,des,Jumelages,2004-000,0.2118864170490404,Ville de Montréal,Anjou,Arrondissement,Parc d'arrondissement,Îlot de verdure
1232,Parc,du,Père-Marquette,0126-000,6.755024547831091,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
1233,Parc,des,Ferblantiers,1167-000,0.19109281511790474,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Îlot de verdure
1234,Parc,,Molson,0197-000,0.9838058971542356,Ville de Montréal,Rosemont-La Petite-Patrie,Arrondissement,Parc d'arrondissement,Parc de quartier
1235,Parc,,Marcelle-Barthe,0574-000,0.07913363258296216,Ville de Montréal,Ville-Marie,Arrondissement,Parc d'arrondissement,Parc de voisinage
1236,,,Grand Séminaire de Montréal,1806-310,8.299353908028644,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
